op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
869,read,1337,1,100,1673,0,0
870,read,9839,1,100,129874,1,0
871,read,13718,1,100,3827,0,1
872,read,4967,1,100,2084,0,0
873,read,3619,1,100,2094,0,0
874,read,975,1,100,1934,0,0
875,read,179,1,100,1533,0,0
876,read,1833,1,100,1784,0,0
877,read,22,1,100,1582,0,0
878,read,37340,1,100,3747,0,1
879,read,99160,1,100,164820,1,0
880,read,78,1,100,1573,0,0
881,read,16,1,100,1483,0,0
882,read,13,1,100,1463,0,0
883,read,976,1,100,1754,0,0
884,read,5,1,100,1443,0,0
885,read,2,1,100,1443,0,0
886,read,214,1,100,1913,0,0
887,read,4,1,100,1463,0,0
888,read,1,1,100,1453,0,0
889,read,404196,1,100,159660,1,0
890,read,443054,1,100,172474,1,0
891,read,182,1,100,1573,0,0
892,read,1272,1,100,1904,0,0
893,read,30448,1,100,4097,0,1
894,read,67,1,100,1593,0,0
895,read,1785,1,100,1894,0,0
896,read,1,1,100,1433,0,0
897,read,774,1,100,1553,0,0
898,read,35098,1,100,2194,0,0
899,read,12416,1,100,145003,1,0
900,read,30173,1,100,2254,0,0
901,read,38208,1,100,161844,1,0
902,read,4385,1,100,2134,0,0
903,read,9084,1,100,1873,0,0
904,read,214,1,100,1473,0,0
905,read,3,1,100,1453,0,0
906,read,1,1,100,1443,0,0
907,read,758,1,100,1543,0,0
908,read,38887,1,100,155773,1,0
909,read,81,1,100,1653,0,0
910,read,12,1,100,1463,0,0
911,read,15018,1,100,1884,0,0
912,read,1,1,100,1423,0,0
913,read,1771,1,100,1503,0,0
914,read,1,1,100,1443,0,0
915,read,749,1,100,1613,0,0
916,read,7,1,100,1442,0,0
917,read,1,1,100,1453,0,0
918,read,400214,1,100,161524,1,0
919,read,15,1,100,1573,0,0
920,read,1,1,100,1462,0,0
921,read,10,1,100,1453,0,0
922,read,1,1,100,1432,0,0
923,read,499101,1,100,167745,1,0
924,read,173,1,100,1623,0,0
925,read,2,1,100,1463,0,0
926,read,348202,1,100,2123,0,0
927,read,863,1,100,1563,0,0
928,read,451080,1,100,338897,2,0
929,read,1,1,100,1533,0,0
930,read,5,1,100,1473,0,0
931,read,4,1,100,1443,0,0
932,read,2601,1,100,1664,0,0
933,read,67,1,100,1463,0,0
934,read,30,1,100,1463,0,0
935,read,104,1,100,1734,0,0
936,read,53569,1,100,3928,0,1
937,read,50378,1,100,135414,1,0
938,read,1315,1,100,2324,0,0
939,read,21003,1,100,2184,0,0
940,read,1,1,100,1462,0,0
941,read,36,1,100,1533,0,0
942,read,22,1,100,1463,0,0
943,read,7,1,100,1463,0,0
944,read,281241,1,100,162064,1,0
945,read,32367,1,100,2114,0,0
946,read,39,1,100,1533,0,0
947,read,216,1,100,1723,0,0
948,read,40,1,100,1482,0,0
949,read,13009,1,100,1914,0,0
950,read,37,1,100,1473,0,0
951,read,43,1,100,1523,0,0
952,read,87,1,100,1463,0,0
953,read,35473,1,100,2144,0,0
954,read,18395,1,100,3617,0,1
955,read,50,1,100,1593,0,0
956,read,1,1,100,1453,0,0
957,read,4094,1,100,1532,0,0
958,read,162,1,100,1483,0,0
959,read,36268,1,100,1753,0,0
960,read,2,1,100,1453,0,0
961,read,165515,1,100,3367,0,1
962,read,13,1,100,1473,0,0
963,read,10,1,100,1463,0,0
964,read,7,1,100,1463,0,0
965,read,114660,1,100,1873,0,0
966,read,1112,1,100,1703,0,0
967,read,1688,1,100,1834,0,0
968,read,41,1,100,1493,0,0
969,read,47903,1,100,171983,1,0
970,read,244120,1,100,170881,1,0
971,read,17,1,100,1643,0,0
972,read,3380,1,100,1703,0,0
973,read,78,1,100,1493,0,0
974,read,345,1,100,1563,0,0
975,read,151,1,100,1613,0,0
976,read,39525,1,100,2194,0,0
977,read,12,1,100,1462,0,0
978,read,208,1,100,1653,0,0
979,read,4,1,100,1453,0,0
980,read,30331,1,100,1854,0,0
981,read,2712,1,100,1753,0,0
982,read,25985,1,100,2294,0,0
983,read,219,1,100,1763,0,0
