op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
856,scan,201362,50,5000,184747,1,0
857,scan,9460,50,5000,5481,0,0
858,scan,30718,50,5000,5380,0,0
859,scan,13751,50,5000,5160,0,0
860,scan,7,50,5000,3917,0,0
861,scan,5,50,5000,3907,0,0
862,scan,5718,50,5000,4438,0,0
863,scan,1778,50,5000,4919,0,0
864,scan,76,50,5000,4018,0,0
865,scan,141243,50,5000,169077,1,0
866,scan,10762,50,5000,5420,0,0
867,scan,8,50,5000,3938,0,0
868,scan,382,50,5000,4028,0,0
869,scan,4029,50,5000,5300,0,0
870,scan,59778,50,5000,169689,1,0
871,scan,273013,50,5000,170340,1,0
872,scan,15790,50,5000,7895,0,1
873,scan,434,50,5000,4207,0,0
874,scan,102585,50,5000,170260,1,0
875,scan,192235,50,5000,170591,1,0
876,scan,3316,50,5000,5150,0,0
877,scan,13,50,5000,4048,0,0
878,scan,23058,50,5000,158288,1,0
879,scan,125649,50,5000,165601,1,0
880,scan,23,50,5000,4127,0,0
881,scan,27138,50,5000,177303,1,0
882,scan,951,50,5000,4809,0,0
883,scan,3,50,5000,3947,0,0
884,scan,151,50,5000,4098,0,0
885,scan,1,50,5000,3887,0,0
886,scan,27700,50,5000,140364,1,1
887,scan,75463,50,5000,5029,0,0
888,scan,170,50,5000,3997,0,0
889,scan,13534,50,5000,6242,0,0
890,scan,40,50,5000,4007,0,0
891,scan,14329,50,5000,4879,0,0
892,scan,1123,50,5000,5039,0,0
893,scan,1006,50,5000,4208,0,0
894,scan,4,50,5000,3927,0,0
895,scan,2,50,5000,3947,0,0
896,scan,262882,50,5000,173356,1,0
897,scan,27890,50,5000,6001,0,0
898,scan,7794,50,5000,5190,0,0
899,scan,141,50,5000,3998,0,0
900,scan,1,50,5000,3907,0,0
901,scan,1,50,5000,3867,0,0
902,scan,560,50,5000,4057,0,0
903,scan,60,50,5000,4008,0,0
904,scan,14189,50,5000,5821,0,0
905,scan,212014,50,5000,164690,1,0
906,scan,1,50,5000,4008,0,0
907,scan,527710,50,5000,339448,2,0
908,scan,1681,50,5000,4308,0,0
909,scan,232,50,5000,4088,0,0
910,scan,86617,50,5000,6432,0,0
911,scan,3,50,5000,3987,0,0
912,scan,1035,50,5000,3988,0,0
913,scan,27369,50,5000,5891,0,0
914,scan,24161,50,5000,6142,0,0
915,scan,7,50,5000,3938,0,0
916,scan,258,50,5000,3927,0,0
917,scan,11,50,5000,3917,0,0
918,scan,108265,50,5000,174077,1,0
919,scan,62,50,5000,4278,0,0
920,scan,1,50,5000,3937,0,0
921,scan,287,50,5000,3947,0,0
922,scan,60,50,5000,4058,0,0
923,scan,2,50,5000,3897,0,0
924,scan,2,50,5000,3907,0,0
925,scan,2,50,5000,3927,0,0
926,scan,12476,50,5000,5370,0,0
927,scan,26537,50,5000,7684,0,1
928,scan,1,50,5000,3927,0,0
929,scan,510,50,5000,4018,0,0
930,scan,67,50,5000,3917,0,0
931,scan,7580,50,5000,5841,0,0
932,scan,28,50,5000,4048,0,0
933,scan,33,50,5000,4018,0,0
934,scan,1,50,5000,3928,0,0
935,scan,1667,50,5000,4298,0,0
936,scan,445470,50,5000,186611,1,0
937,scan,38,50,5000,4208,0,0
938,scan,10,50,5000,3977,0,0
939,scan,50378,50,5000,166453,1,1
940,scan,1,50,5000,4148,0,0
941,scan,2444,50,5000,5401,0,0
942,scan,52147,50,5000,5962,0,0
943,scan,5596,50,5000,7695,0,1
944,scan,155406,50,5000,158798,1,0
945,scan,164,50,5000,4228,0,0
946,scan,6499,50,5000,5681,0,0
947,scan,1,50,5000,3948,0,0
948,scan,5369,50,5000,5289,0,0
949,scan,13,50,5000,3928,0,0
950,scan,6346,50,5000,7304,0,1
951,scan,4,50,5000,3918,0,0
952,scan,42,50,5000,4328,0,0
953,scan,461,50,5000,4147,0,0
954,scan,14601,50,5000,33613,0,0
955,scan,2296,50,5000,36719,0,0
956,scan,12,50,5000,12083,0,0
957,scan,192935,50,5000,221306,1,0
958,scan,188,50,5000,16791,0,0
959,scan,253162,50,5000,195428,1,0
960,scan,1,50,5000,8506,0,0
961,scan,5,50,5000,4469,0,0
962,scan,108605,50,5000,151836,1,1
963,scan,14496,50,5000,10580,0,0
964,scan,1815,50,5000,5280,0,0
965,scan,289952,50,5000,184307,1,1
966,scan,305,50,5000,8476,0,0
967,scan,156,50,5000,4508,0,0
968,scan,5677,50,5000,5080,0,0
969,scan,2,50,5000,4117,0,0
970,scan,14485,50,5000,4809,0,0
971,scan,451449,50,5000,7534,0,1
972,scan,3079,50,5000,5961,0,0
973,scan,122436,50,5000,9057,0,1
974,scan,1,50,5000,4017,0,0
975,scan,18543,50,5000,5931,0,0
976,scan,270935,50,5000,171993,1,1
977,scan,2,50,5000,4218,0,0
978,scan,54,50,5000,4128,0,0
979,scan,2,50,5000,3908,0,0
980,scan,21560,50,5000,146396,1,0
981,scan,150,50,5000,4278,0,0
982,scan,80985,50,5000,174248,1,0
983,scan,4,50,5000,4027,0,0
984,scan,309876,50,5000,176161,1,1
985,scan,12,50,5000,3967,0,0
986,scan,1,50,5000,3938,0,0
987,scan,3,50,5000,3928,0,0
988,scan,33,50,5000,3937,0,0
989,scan,55,50,5000,4027,0,0
990,scan,1,50,5000,3917,0,0
991,scan,1,50,5000,3888,0,0
992,scan,262977,50,5000,5410,0,0
993,scan,46184,50,5000,145083,1,1
994,scan,23051,50,5000,5119,0,0
995,scan,119014,50,5000,172655,1,0
996,scan,50,50,5000,4207,0,0
997,scan,4574,50,5000,5721,0,0
998,scan,521,50,5000,4208,0,0
999,scan,53,50,5000,3988,0,0
1000,scan,9803,50,5000,6762,0,1
