workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
Z,ta,layers_16,async,128,2,0,0.00,100.00,559.20,274.04,833.24,1.47,3.00,12.00,2.08,53989216
Z,ta,layers_24,pread,128,2,0,0.00,100.00,577.46,881.61,1459.07,1.47,3.00,12.00,2.08,53988980
Z,ta,layers_24,async,128,2,0,0.00,100.00,552.44,287.31,839.75,1.47,3.00,12.00,2.08,53987468
Z,ta,layers_32,pread,128,2,0,0.00,100.00,558.00,1002.53,1560.53,1.47,3.00,12.00,2.08,53986896
Z,ta,layers_32,async,128,2,0,0.00,71.90,562.24,302.15,864.39,1.47,3.00,12.00,2.08,53987436
Z,ta,layers_46,pread,128,2,0,0.00,100.00,551.72,974.75,1526.47,1.47,3.00,12.00,2.08,53987728
Z,ta,layers_46,async,128,2,0,0.00,100.00,568.85,315.63,884.48,1.47,3.00,12.00,2.08,53987520
Z,ta,layers_64,pread,128,2,0,0.00,100.00,188.94,1041.11,1230.05,1.47,1.00,10.00,2.08,53987920
Z,ta,layers_64,async,128,2,0,0.00,60.90,539.80,336.90,876.70,1.48,3.00,12.00,2.08,53990460
Z,ta,layers_92,pread,128,2,0,0.00,100.00,189.52,1084.87,1274.39,1.49,1.00,10.00,2.08,53990020
Z,ta,layers_92,async,128,2,0,0.00,100.00,439.63,403.17,842.80,1.47,3.00,12.00,2.08,53989740
A,orig,baseline,baseline,128,3,0,0.00,0.00,496.49,0.00,496.49,2.20,180.00,270.00,2.08,53990196
A,vacuum,baseline,baseline,128,3,0,0.00,0.00,699.17,0.00,699.17,2.05,142.00,219.00,2.08,53990736
A,ta,baseline,baseline,128,3,0,0.00,0.00,680.59,0.00,680.59,2.12,177.00,277.00,2.08,53990784
B,orig,baseline,baseline,128,3,0,0.00,0.00,729.49,0.00,729.49,2.27,181.00,273.00,2.07,53992392
B,vacuum,baseline,baseline,128,3,0,0.00,0.00,1023.14,0.00,1023.14,2.14,144.00,237.00,2.07,53993012
B,ta,baseline,baseline,128,3,0,0.00,0.00,793.68,0.00,793.68,2.29,182.00,277.00,2.07,53992864
C,orig,baseline,baseline,128,3,0,0.00,0.00,1069.61,0.00,1069.61,1.60,24.00,25.00,2.07,53995084
C,vacuum,baseline,baseline,128,3,0,0.00,0.00,983.16,0.00,983.16,1.52,14.00,33.00,2.07,53996196
C,ta,baseline,baseline,128,3,0,0.00,0.00,858.47,0.00,858.47,1.59,25.00,27.00,2.07,53997168
Z,orig,baseline,baseline,128,3,0,0.00,0.00,509.32,0.00,509.32,1.46,2.00,10.00,2.07,53996464
Z,vacuum,baseline,baseline,128,3,0,0.00,0.00,708.05,0.00,708.05,1.47,2.00,11.00,2.07,53997520
Z,ta,baseline,baseline,128,3,0,0.00,0.00,791.75,0.00,791.75,1.48,3.00,13.00,2.07,53997452
A,orig,layers_1,async,128,3,0,0.00,100.00,663.32,296.18,959.50,2.17,180.00,269.00,2.07,53998232
A,orig,layers_2,async,128,3,0,0.00,100.00,633.56,298.56,932.12,2.19,180.00,269.00,2.07,53998080
A,orig,layers_3,async,128,3,0,0.00,100.00,688.40,297.29,985.69,2.17,180.00,269.00,2.07,53997904
A,orig,layers_4,async,128,3,0,0.00,100.00,371.71,297.74,669.45,2.17,180.00,270.00,2.07,53999084
A,orig,layers_5,async,128,3,0,0.00,100.00,334.60,300.18,634.78,2.18,180.00,271.00,2.07,53998080
A,orig,layers_6,async,128,3,0,0.00,100.00,331.36,300.85,632.21,2.18,180.00,271.00,2.07,53998196
A,orig,layers_8,async,128,3,0,0.00,100.00,330.48,304.92,635.40,2.15,180.00,271.00,2.07,53999172
A,orig,layers_12,async,128,3,0,0.00,100.00,300.70,310.95,611.65,2.15,179.00,273.00,2.07,53999804
A,orig,layers_16,async,128,3,0,0.00,100.00,336.60,320.54,657.14,2.17,179.00,281.00,2.07,54000024
A,orig,layers_24,async,128,3,0,0.00,100.00,385.44,324.69,710.13,2.15,178.00,283.00,2.07,54000136
A,orig,layers_32,async,128,3,0,0.00,100.00,335.21,341.31,676.52,2.17,178.00,283.00,2.07,54000232
A,orig,layers_46,async,128,3,0,0.00,100.00,327.40,354.52,681.92,2.14,178.00,283.00,2.07,54001212
A,orig,layers_64,async,128,3,0,0.00,100.00,331.99,376.10,708.09,2.17,178.00,283.00,2.07,54000600
A,orig,layers_92,async,128,3,0,0.00,100.00,336.86,438.53,775.39,2.16,178.00,283.00,2.07,54000680
A,vacuum,layers_1,async,128,3,0,0.00,100.00,959.85,299.51,1259.36,2.07,142.00,218.00,2.07,53985276
A,vacuum,layers_2,async,128,3,0,0.00,100.00,970.79,299.52,1270.31,2.03,142.00,218.00,2.07,53985792
A,vacuum,layers_3,async,128,3,0,0.00,100.00,982.14,301.64,1283.78,2.05,142.00,218.00,2.07,53986976
A,vacuum,layers_4,async,128,3,0,0.00,100.00,556.01,303.28,859.29,2.07,142.00,219.00,2.07,53987292
A,vacuum,layers_5,async,128,3,0,0.00,100.00,553.96,300.38,854.34,2.06,143.00,219.00,2.07,53982632
A,vacuum,layers_6,async,128,3,0,0.00,100.00,557.81,306.41,864.22,2.05,143.00,220.00,2.07,53982868
A,vacuum,layers_8,async,128,3,0,0.00,100.00,555.01,309.52,864.53,2.05,144.00,222.00,2.07,53984748
A,vacuum,layers_12,async,128,3,0,0.00,100.00,552.48,313.58,866.06,2.05,142.00,229.00,2.07,53984896
A,vacuum,layers_16,async,128,3,0,0.00,100.00,557.75,317.09,874.84,2.03,142.00,229.00,2.07,53985972
A,vacuum,layers_24,async,128,3,0,0.00,100.00,551.31,343.66,894.97,2.04,142.00,229.00,2.07,53985952
A,vacuum,layers_32,async,128,3,0,0.00,100.00,555.24,346.55,901.79,2.06,142.00,229.00,2.06,53988640
A,vacuum,layers_46,async,128,3,0,0.00,100.00,548.32,363.86,912.18,2.03,142.00,229.00,2.06,53988140
A,vacuum,layers_64,async,128,3,0,0.00,100.00,552.13,381.96,934.09,2.04,142.00,229.00,2.06,53988772
A,vacuum,layers_92,async,128,3,0,0.00,100.00,562.60,416.57,979.17,2.07,142.00,229.00,2.06,53989160
A,ta,layers_1,async,128,3,0,0.00,100.00,893.78,298.25,1192.03,2.14,177.00,276.00,2.06,53988056
A,ta,layers_2,async,128,3,0,0.00,100.00,866.28,299.96,1166.24,2.16,177.00,276.00,2.06,53989032
A,ta,layers_3,async,128,3,0,0.00,100.00,857.31,299.62,1156.93,2.16,177.00,276.00,2.06,53989660
A,ta,layers_4,async,128,3,0,0.00,100.00,498.08,302.48,800.56,2.19,177.00,276.00,2.06,53989160
A,ta,layers_5,async,128,3,0,0.00,100.00,503.31,303.99,807.30,2.15,177.00,276.00,2.06,53989644
A,ta,layers_6,async,128,3,0,0.00,100.00,498.31,303.39,801.70,2.20,177.00,276.00,2.06,53977616
A,ta,layers_8,async,128,3,0,0.00,100.00,502.95,293.59,796.54,2.15,177.00,276.00,2.06,53993984
A,ta,layers_12,async,128,3,0,0.00,100.00,490.42,311.37,801.79,2.18,177.00,276.00,2.06,53994092
A,ta,layers_16,async,128,3,0,0.00,100.00,481.67,315.00,796.67,2.14,177.00,275.00,2.06,53994036
A,ta,layers_24,async,128,3,0,0.00,100.00,466.46,324.24,790.70,2.16,176.00,276.00,2.06,53995448
A,ta,layers_32,async,128,3,0,0.00,71.90,459.38,337.04,796.42,2.16,176.00,276.00,2.06,53995648
A,ta,layers_46,async,128,3,0,0.00,100.00,489.25,315.13,804.38,2.11,176.00,276.00,2.06,53996592
A,ta,layers_64,async,128,3,0,0.00,35.90,460.90,334.92,795.82,2.16,176.00,276.00,2.06,53994988
A,ta,layers_92,async,128,3,0,0.00,100.00,392.43,375.71,768.14,2.17,176.00,276.00,2.06,53996124
B,orig,layers_1,async,128,3,0,0.00,100.00,692.08,260.76,952.84,2.27,182.00,271.00,2.06,53996504
B,orig,layers_2,async,128,3,0,0.00,100.00,702.86,266.64,969.50,2.29,182.00,271.00,2.06,53996560
B,orig,layers_3,async,128,3,0,0.00,100.00,691.50,267.68,959.18,2.26,182.00,271.00,2.06,53997276
B,orig,layers_4,async,128,3,0,0.00,100.00,389.50,267.29,656.79,2.31,182.00,272.00,2.06,53997448
B,orig,layers_5,async,128,3,0,0.00,100.00,380.77,267.80,648.57,2.29,182.00,272.00,2.06,53997700
B,orig,layers_6,async,128,3,0,0.00,100.00,382.39,295.84,678.23,2.28,182.00,270.00,2.06,53997800
B,orig,layers_8,async,128,3,0,0.00,100.00,382.12,274.07,656.19,2.29,182.00,270.00,2.06,53997668
B,orig,layers_12,async,128,3,0,0.00,100.00,384.73,279.07,663.80,2.29,182.00,270.00,2.06,53998220
B,orig,layers_16,async,128,3,0,0.00,100.00,379.37,283.21,662.58,2.27,183.00,275.00,2.06,53998464
B,orig,layers_24,async,128,3,0,0.00,100.00,386.36,292.16,678.52,2.29,181.00,278.00,2.06,53998852
B,orig,layers_32,async,128,3,0,0.00,100.00,378.68,303.46,682.14,2.28,181.00,278.00,2.06,53999108
B,orig,layers_46,async,128,3,0,0.00,100.00,382.89,322.26,705.15,2.24,181.00,278.00,2.06,54007276
B,orig,layers_64,async,128,3,0,0.00,100.00,382.62,347.24,729.86,2.22,181.00,278.00,2.06,54007724
B,orig,layers_92,async,128,3,0,0.00,100.00,385.50,412.71,798.21,2.25,181.00,278.00,2.06,54007104
B,vacuum,layers_1,async,128,3,0,0.00,100.00,926.38,263.06,1189.44,2.14,144.00,235.00,2.05,54008736
B,vacuum,layers_2,async,128,3,0,0.00,100.00,918.69,266.27,1184.96,2.16,144.00,235.00,2.05,54008208
B,vacuum,layers_3,async,128,3,0,0.00,100.00,989.20,268.61,1257.81,2.18,144.00,235.00,2.05,54008332
B,vacuum,layers_4,async,128,3,0,0.00,100.00,507.40,266.38,773.78,2.14,144.00,236.00,2.05,54008596
B,vacuum,layers_5,async,128,3,0,0.00,100.00,509.01,269.17,778.18,2.15,143.00,235.00,2.05,54008728
B,vacuum,layers_6,async,128,3,0,0.00,100.00,510.78,270.08,780.86,2.15,143.00,233.00,2.05,54008428
B,vacuum,layers_8,async,128,3,0,0.00,100.00,509.72,269.20,778.92,2.18,144.00,232.00,2.05,54008240
B,vacuum,layers_12,async,128,3,0,0.00,100.00,509.09,274.53,783.62,2.14,145.00,235.00,2.05,54010080
B,vacuum,layers_16,async,128,3,0,0.00,100.00,506.57,282.76,789.33,2.14,145.00,235.00,2.05,53986232
B,vacuum,layers_24,async,128,3,0,0.00,100.00,573.25,291.70,864.95,2.15,145.00,235.00,2.05,53981312
B,vacuum,layers_32,async,128,3,0,0.00,100.00,510.67,311.77,822.44,2.16,145.00,235.00,2.05,53981932
B,vacuum,layers_46,async,128,3,0,0.00,100.00,581.98,330.84,912.82,2.15,145.00,235.00,2.05,53981920
B,vacuum,layers_64,async,128,3,0,0.00,100.00,507.90,354.56,862.46,2.16,145.00,235.00,2.05,53983048
B,vacuum,layers_92,async,128,3,0,0.00,100.00,522.86,390.80,913.66,2.14,145.00,235.00,2.05,53982860
B,ta,layers_1,async,128,3,0,0.00,100.00,1005.33,261.44,1266.77,2.31,182.00,275.00,2.05,53980196
B,ta,layers_2,async,128,3,0,0.00,100.00,1003.12,261.30,1264.42,2.30,182.00,275.00,2.05,53988480
B,ta,layers_3,async,128,3,0,0.00,100.00,932.96,265.48,1198.44,2.28,182.00,275.00,2.05,53988996
B,ta,layers_4,async,128,3,0,0.00,100.00,606.08,266.55,872.63,2.30,182.00,275.00,2.05,53988524
B,ta,layers_5,async,128,3,0,0.00,100.00,602.58,269.75,872.33,2.31,182.00,275.00,2.05,53990576
B,ta,layers_6,async,128,3,0,0.00,100.00,522.17,267.33,789.50,2.24,182.00,275.00,2.05,53991772
B,ta,layers_8,async,128,3,0,0.00,100.00,601.16,269.04,870.20,2.28,182.00,275.00,2.05,53991884
B,ta,layers_12,async,128,3,0,0.00,100.00,598.45,274.19,872.64,2.31,182.00,275.00,2.05,53992600
B,ta,layers_16,async,128,3,0,0.00,100.00,590.36,279.12,869.48,2.30,182.00,274.00,2.05,53992688
B,ta,layers_24,async,128,3,0,0.00,95.80,579.05,291.17,870.22,2.30,181.00,275.00,2.05,53992220
B,ta,layers_32,async,128,3,0,0.00,100.00,561.11,306.25,867.36,2.31,181.00,275.00,2.05,53992700
B,ta,layers_46,async,128,3,0,0.00,100.00,597.20,317.47,914.67,2.27,181.00,275.00,2.05,53993936
B,ta,layers_64,async,128,3,0,0.00,73.40,570.34,335.50,905.84,2.26,181.00,275.00,2.05,53994440
B,ta,layers_92,async,128,3,0,0.00,42.40,582.17,378.03,960.20,2.31,181.00,275.00,2.05,53993856
C,orig,layers_1,async,128,3,0,0.00,100.00,1022.70,263.11,1285.81,1.62,24.00,25.00,2.05,53995020
C,orig,layers_2,async,128,3,0,0.00,100.00,1020.33,264.13,1284.46,1.61,24.00,25.00,2.05,53994580
C,orig,layers_3,async,128,3,0,0.00,100.00,951.32,265.36,1216.68,1.59,24.00,25.00,2.05,53995272
C,orig,layers_4,async,128,3,0,0.00,100.00,1016.73,266.50,1283.23,1.63,24.00,25.00,2.04,53995580
C,orig,layers_5,async,128,3,0,0.00,100.00,1020.83,269.06,1289.89,1.60,24.00,25.00,2.04,53995676
C,orig,layers_6,async,128,3,0,0.00,100.00,1014.65,267.46,1282.11,1.60,24.00,25.00,2.04,53996432
C,orig,layers_8,async,128,3,0,0.00,100.00,1018.26,272.11,1290.37,1.60,24.00,25.00,2.04,53983668
C,orig,layers_12,async,128,3,0,0.00,100.00,1019.30,273.96,1293.26,1.60,24.00,25.00,2.04,53995376
C,orig,layers_16,async,128,3,0,0.00,100.00,1017.12,281.73,1298.85,1.60,24.00,25.00,2.04,53996172
C,orig,layers_24,async,128,3,0,0.00,100.00,888.98,286.49,1175.47,1.58,24.00,25.00,2.04,53996872
C,orig,layers_32,async,128,3,0,0.00,100.00,1008.80,300.54,1309.34,1.61,24.00,25.00,2.04,53998324
C,orig,layers_46,async,128,3,0,0.00,100.00,1003.63,320.82,1324.45,1.61,24.00,25.00,2.04,53998048
C,orig,layers_64,async,128,3,0,0.00,100.00,1019.20,347.56,1366.76,1.59,24.00,25.00,2.04,53998968
C,orig,layers_92,async,128,3,0,0.00,100.00,633.48,448.72,1082.20,1.62,24.00,25.00,2.04,53998620
C,vacuum,layers_1,async,128,3,0,0.00,100.00,798.97,262.60,1061.57,1.55,14.00,33.00,2.04,53998928
C,vacuum,layers_2,async,128,3,0,0.00,100.00,906.30,261.45,1167.75,1.54,14.00,33.00,2.04,53998460
C,vacuum,layers_3,async,128,3,0,0.00,100.00,895.30,265.59,1160.89,1.55,14.00,33.00,2.04,53999484
C,vacuum,layers_4,async,128,3,0,0.00,100.00,896.89,265.91,1162.80,1.53,14.00,33.00,2.04,54000244
C,vacuum,layers_5,async,128,3,0,0.00,100.00,868.21,266.82,1135.03,1.53,14.00,33.00,2.04,54000500
C,vacuum,layers_6,async,128,3,0,0.00,100.00,893.67,270.14,1163.81,1.55,14.00,33.00,2.04,54000536
C,vacuum,layers_8,async,128,3,0,0.00,100.00,900.86,271.74,1172.60,1.54,14.00,33.00,2.04,54001624
C,vacuum,layers_12,async,128,3,0,0.00,100.00,892.73,277.70,1170.43,1.54,14.00,33.00,2.04,54001980
C,vacuum,layers_16,async,128,3,0,0.00,100.00,896.22,280.22,1176.44,1.54,14.00,33.00,2.04,54001288
C,vacuum,layers_24,async,128,3,0,0.00,100.00,899.03,296.57,1195.60,1.53,14.00,33.00,2.04,54001492
C,vacuum,layers_32,async,128,3,0,0.00,100.00,910.30,305.43,1215.73,1.56,14.00,33.00,2.04,54002964
C,vacuum,layers_46,async,128,3,0,0.00,100.00,881.57,323.51,1205.08,1.55,14.00,33.00,2.04,54003016
C,vacuum,layers_64,async,128,3,0,0.00,100.00,494.86,356.43,851.29,1.53,14.00,36.00,2.04,54003248
C,vacuum,layers_92,async,128,3,0,0.00,100.00,511.30,389.11,900.41,1.53,14.00,36.00,2.04,54002900
C,ta,layers_1,async,128,3,0,0.00,100.00,899.25,262.09,1161.34,1.60,25.00,27.00,2.04,54002616
C,ta,layers_2,async,128,3,0,0.00,100.00,830.19,263.17,1093.36,1.63,25.00,27.00,2.04,54002928
C,ta,layers_3,async,128,3,0,0.00,100.00,828.85,255.02,1083.87,1.62,25.00,27.00,2.04,53992432
C,ta,layers_4,async,128,3,0,0.00,100.00,826.75,265.69,1092.44,1.63,25.00,27.00,2.04,53992368
C,ta,layers_5,async,128,3,0,0.00,100.00,837.74,266.45,1104.19,1.62,25.00,27.00,2.04,54105476
C,ta,layers_6,async,128,3,0,0.00,100.00,844.03,266.98,1111.01,1.59,25.00,27.00,2.04,53986588
C,ta,layers_8,async,128,3,0,0.00,100.00,824.64,267.46,1092.10,1.61,25.00,27.00,2.04,53988552
C,ta,layers_12,async,128,3,0,0.00,100.00,831.33,275.29,1106.62,1.62,25.00,27.00,2.04,53988924
C,ta,layers_16,async,128,3,0,0.00,100.00,887.26,276.85,1164.11,1.62,25.00,27.00,2.04,53988864
C,ta,layers_24,async,128,3,0,0.00,100.00,810.93,287.67,1098.60,1.62,25.00,27.00,2.04,53988688
C,ta,layers_32,async,128,3,0,0.00,100.00,795.63,299.77,1095.40,1.62,25.00,27.00,2.04,53989048
C,ta,layers_46,async,128,3,0,0.00,50.00,890.38,311.76,1202.14,1.62,25.00,27.00,2.04,53988904
C,ta,layers_64,async,128,3,0,0.00,60.90,789.66,329.07,1118.73,1.62,25.00,27.00,2.04,53990572
C,ta,layers_92,async,128,3,0,0.00,100.00,474.48,367.17,841.65,1.64,24.00,28.00,2.04,53989408
Z,orig,layers_1,async,128,3,0,0.00,100.00,662.69,261.64,924.33,1.47,3.00,9.00,2.04,53989020
Z,orig,layers_2,async,128,3,0,0.00,100.00,676.36,265.18,941.54,1.50,3.00,9.00,2.04,53989796
Z,orig,layers_3,async,128,3,0,0.00,100.00,637.65,258.04,895.69,1.47,3.00,9.00,2.04,53989276
Z,orig,layers_4,async,128,3,0,0.00,100.00,309.46,269.99,579.45,1.47,2.00,10.00,2.04,53989572
Z,orig,layers_5,async,128,3,0,0.00,100.00,332.46,267.97,600.43,1.47,2.00,10.00,2.04,53989880
Z,orig,layers_6,async,128,3,0,0.00,100.00,364.95,269.46,634.41,1.46,2.00,10.00,2.04,53990656
Z,orig,layers_8,async,128,3,0,0.00,100.00,360.82,271.71,632.53,1.46,2.00,10.00,2.04,53990008
Z,orig,layers_12,async,128,3,0,0.00,100.00,362.61,279.10,641.71,1.46,2.00,10.00,2.04,53990680
Z,orig,layers_16,async,128,3,0,0.00,100.00,361.56,282.82,644.38,1.48,2.00,10.00,2.04,53990120
Z,orig,layers_24,async,128,3,0,0.00,100.00,339.03,295.45,634.48,1.46,2.00,10.00,2.04,53990156
Z,orig,layers_32,async,128,3,0,0.00,100.00,381.52,309.25,690.77,1.47,2.00,10.00,2.04,53987388
Z,orig,layers_46,async,128,3,0,0.00,100.00,378.89,316.16,695.05,1.48,2.00,10.00,2.04,53974032
Z,orig,layers_64,async,128,3,0,0.00,100.00,383.59,348.98,732.57,1.47,2.00,10.00,2.04,53991924
Z,orig,layers_92,async,128,3,0,0.00,100.00,382.76,397.51,780.27,1.44,2.00,10.00,2.04,53992300
Z,vacuum,layers_1,async,128,3,0,0.00,100.00,968.49,266.59,1235.08,1.50,2.00,10.00,2.04,53990944
Z,vacuum,layers_2,async,128,3,0,0.00,100.00,961.63,265.31,1226.94,1.49,2.00,10.00,2.04,53990888
Z,vacuum,layers_3,async,128,3,0,0.00,100.00,965.57,267.98,1233.55,1.47,2.00,10.00,2.04,53991100
Z,vacuum,layers_4,async,128,3,0,0.00,100.00,490.04,266.39,756.43,1.50,1.00,11.00,2.04,53992356
Z,vacuum,layers_5,async,128,3,0,0.00,100.00,554.24,268.85,823.09,1.47,1.00,11.00,2.04,53992608
Z,vacuum,layers_6,async,128,3,0,0.00,100.00,491.53,272.56,764.09,1.48,1.00,11.00,2.04,53992264
Z,vacuum,layers_8,async,128,3,0,0.00,100.00,559.54,272.39,831.93,1.46,1.00,11.00,2.03,53992136
Z,vacuum,layers_12,async,128,3,0,0.00,100.00,552.45,277.13,829.58,1.46,1.00,11.00,2.03,53992620
Z,vacuum,layers_16,async,128,3,0,0.00,100.00,552.09,282.72,834.81,1.47,1.00,11.00,2.03,53992976
Z,vacuum,layers_24,async,128,3,0,0.00,100.00,559.43,292.80,852.23,1.46,1.00,11.00,2.03,53993056
Z,vacuum,layers_32,async,128,3,0,0.00,100.00,554.77,308.60,863.37,1.47,1.00,11.00,2.03,53994188
Z,vacuum,layers_46,async,128,3,0,0.00,100.00,551.62,326.46,878.08,1.48,1.00,11.00,2.03,53994304
Z,vacuum,layers_64,async,128,3,0,0.00,100.00,494.77,353.70,848.47,1.46,1.00,11.00,2.03,53994208
Z,vacuum,layers_92,async,128,3,0,0.00,100.00,563.31,389.54,952.85,1.48,1.00,11.00,2.03,53994372
Z,ta,layers_1,async,128,3,0,0.00,100.00,900.52,257.81,1158.33,1.49,4.00,12.00,2.03,53993176
Z,ta,layers_2,async,128,3,0,0.00,100.00,835.35,260.60,1095.95,1.49,4.00,12.00,2.03,53993880
Z,ta,layers_3,async,128,3,0,0.00,100.00,905.36,264.31,1169.67,1.49,4.00,12.00,2.03,53993936
Z,ta,layers_4,async,128,3,0,0.00,100.00,574.99,269.68,844.67,1.49,3.00,12.00,2.03,53994172
Z,ta,layers_5,async,128,3,0,0.00,100.00,571.48,277.71,849.19,1.49,3.00,12.00,2.03,53994152
Z,ta,layers_6,async,128,3,0,0.00,100.00,556.17,273.15,829.32,1.51,3.00,12.00,2.03,53994872
Z,ta,layers_8,async,128,3,0,0.00,100.00,575.47,271.12,846.59,1.49,3.00,12.00,2.03,53995648
Z,ta,layers_12,async,128,3,0,0.00,100.00,573.91,276.49,850.40,1.49,3.00,12.00,2.03,53992148
Z,ta,layers_16,async,128,3,0,0.00,100.00,562.17,280.23,842.40,1.50,3.00,12.00,2.03,53995192
Z,ta,layers_24,async,128,3,0,0.00,100.00,557.39,291.71,849.10,1.48,3.00,12.00,2.03,53995576
Z,ta,layers_32,async,128,3,0,0.00,100.00,558.12,294.77,852.89,1.49,3.00,12.00,2.03,53996320
Z,ta,layers_46,async,128,3,0,0.00,100.00,563.67,322.50,886.17,1.48,3.00,12.00,2.03,53996388
Z,ta,layers_64,async,128,3,0,0.00,100.00,538.42,333.80,872.22,1.49,3.00,12.00,2.03,53998656
Z,ta,layers_92,async,128,3,0,0.00,100.00,372.79,407.74,780.53,1.48,3.00,12.00,2.03,53998852
A,orig,baseline,baseline,128,4,0,0.00,0.00,504.56,0.00,504.56,2.12,180.00,270.00,2.03,53999884
A,vacuum,baseline,baseline,128,4,0,0.00,0.00,701.69,0.00,701.69,2.03,142.00,219.00,2.03,54000392
A,ta,baseline,baseline,128,4,0,0.00,0.00,687.64,0.00,687.64,2.17,177.00,277.00,2.03,53998952
B,orig,baseline,baseline,128,4,0,0.00,0.00,727.79,0.00,727.79,2.26,181.00,273.00,2.03,53999040
B,vacuum,baseline,baseline,128,4,0,0.00,0.00,1026.24,0.00,1026.24,2.13,144.00,237.00,2.03,53999504
B,ta,baseline,baseline,128,4,0,0.00,0.00,798.32,0.00,798.32,2.30,182.00,277.00,2.03,54008112
C,orig,baseline,baseline,128,4,0,0.00,0.00,1073.55,0.00,1073.55,1.59,24.00,25.00,2.03,53987004
C,vacuum,baseline,baseline,128,4,0,0.00,0.00,1012.18,0.00,1012.18,1.52,14.00,33.00,2.03,53987600
C,ta,baseline,baseline,128,4,0,0.00,0.00,939.72,0.00,939.72,1.64,25.00,27.00,2.03,53986584
Z,orig,baseline,baseline,128,4,0,0.00,0.00,559.28,0.00,559.28,1.47,2.00,10.00,2.03,53988076
Z,vacuum,baseline,baseline,128,4,0,0.00,0.00,712.57,0.00,712.57,1.47,2.00,11.00,2.03,53987120
Z,ta,baseline,baseline,128,4,0,0.00,0.00,670.15,0.00,670.15,1.47,3.00,13.00,2.03,53987712
A,orig,layers_1,async,128,4,0,0.00,100.00,694.21,297.00,991.21,2.19,180.00,269.00,2.03,53989116
A,orig,layers_2,async,128,4,0,0.00,100.00,667.51,293.74,961.25,2.17,180.00,269.00,2.03,53989156
A,orig,layers_3,async,128,4,0,0.00,100.00,641.96,302.25,944.21,2.18,180.00,269.00,2.03,53989932
A,orig,layers_4,async,128,4,0,0.00,100.00,333.77,300.47,634.24,2.17,180.00,270.00,2.03,53994688
A,orig,layers_5,async,128,4,0,0.00,100.00,333.35,300.22,633.57,2.17,180.00,271.00,2.03,53995212
A,orig,layers_6,async,128,4,0,0.00,100.00,332.37,300.39,632.76,2.19,180.00,271.00,2.03,53995432
A,orig,layers_8,async,128,4,0,0.00,100.00,336.43,306.01,642.44,2.20,180.00,271.00,2.03,53995820
A,orig,layers_12,async,128,4,0,0.00,100.00,349.43,312.60,662.03,2.18,179.00,273.00,2.03,53995688
A,orig,layers_16,async,128,4,0,0.00,100.00,331.24,323.62,654.86,2.18,179.00,281.00,2.03,53997096
A,orig,layers_24,async,128,4,0,0.00,100.00,332.81,330.41,663.22,2.14,178.00,283.00,2.03,53993676
A,orig,layers_32,async,128,4,0,0.00,100.00,333.25,338.55,671.80,2.17,178.00,283.00,2.03,53993580
A,orig,layers_46,async,128,4,0,0.00,100.00,333.00,360.02,693.02,2.13,178.00,283.00,2.03,53994544
A,orig,layers_64,async,128,4,0,0.00,100.00,332.25,383.89,716.14,2.13,178.00,283.00,2.03,53994240
A,orig,layers_92,async,128,4,0,0.00,100.00,328.81,437.01,765.82,2.17,178.00,283.00,2.03,53995252
A,vacuum,layers_1,async,128,4,0,0.00,100.00,964.64,299.64,1264.28,2.05,142.00,218.00,2.03,53995356
A,vacuum,layers_2,async,128,4,0,0.00,100.00,962.38,298.61,1260.99,2.06,142.00,218.00,2.03,53995984
A,vacuum,layers_3,async,128,4,0,0.00,100.00,967.75,301.69,1269.44,2.07,142.00,218.00,2.03,53996236
A,vacuum,layers_4,async,128,4,0,0.00,100.00,553.99,301.96,855.95,2.02,142.00,219.00,2.03,53996624
A,vacuum,layers_5,async,128,4,0,0.00,100.00,491.88,299.11,790.99,2.02,143.00,219.00,2.03,53997540
A,vacuum,layers_6,async,128,4,0,0.00,100.00,555.83,306.77,862.60,2.06,143.00,220.00,2.02,53997852
A,vacuum,layers_8,async,128,4,0,0.00,100.00,559.54,307.11,866.65,2.05,144.00,222.00,2.02,53998232
A,vacuum,layers_12,async,128,4,0,0.00,100.00,494.27,308.78,803.05,2.01,142.00,229.00,2.02,53997084
A,vacuum,layers_16,async,128,4,0,0.00,100.00,551.63,314.78,866.41,2.05,142.00,229.00,2.02,53998144
A,vacuum,layers_24,async,128,4,0,0.00,100.00,554.89,325.84,880.73,2.04,142.00,229.00,2.02,53998376
A,vacuum,layers_32,async,128,4,0,0.00,100.00,550.76,343.67,894.43,2.03,142.00,229.00,2.02,53998772
A,vacuum,layers_46,async,128,4,0,0.00,100.00,548.90,364.06,912.96,2.03,142.00,229.00,2.02,53999548
A,vacuum,layers_64,async,128,4,0,0.00,100.00,558.07,391.98,950.05,2.04,142.00,229.00,2.02,53999964
A,vacuum,layers_92,async,128,4,0,0.00,100.00,558.37,429.11,987.48,2.05,142.00,229.00,2.02,53999856
A,ta,layers_1,async,128,4,0,0.00,100.00,799.34,298.26,1097.60,2.14,177.00,275.00,2.02,53999856
A,ta,layers_2,async,128,4,0,0.00,100.00,889.38,297.85,1187.23,2.17,177.00,276.00,2.02,53999300
A,ta,layers_3,async,128,4,0,0.00,100.00,855.71,298.82,1154.53,2.15,177.00,276.00,2.02,53998492
