op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
460,read,10,1,100,1693,0,0
461,read,3,1,100,1583,0,0
462,read,219,1,100,1603,0,0
463,read,27,1,100,1573,0,0
464,read,394,1,100,1734,0,0
465,read,81,1,100,1603,0,0
466,read,2,1,100,1543,0,0
467,read,494,1,100,1563,0,0
468,read,1,1,100,1563,0,0
469,read,5,1,100,1533,0,0
470,read,2574,1,100,1844,0,0
471,read,363070,1,100,166292,1,0
472,read,49012,1,100,171422,1,0
473,read,481,1,100,1753,0,0
474,read,8900,1,100,2094,0,0
475,read,10572,1,100,2956,0,1
476,read,179442,1,100,166042,1,0
477,read,283,1,100,1904,0,0
478,read,5,1,100,1593,0,0
479,read,14180,1,100,1994,0,0
480,read,269,1,100,1663,0,0
481,read,810,1,100,1623,0,0
482,read,303,1,100,1563,0,0
483,read,11,1,100,1563,0,0
484,read,116662,1,100,168817,1,0
485,read,17,1,100,1733,0,0
486,read,118,1,100,1743,0,0
487,read,283,1,100,1593,0,0
488,read,7110,1,100,1974,0,0
489,read,315672,1,100,330512,2,0
490,read,44763,1,100,172223,1,0
491,read,155,1,100,1723,0,0
492,read,175,1,100,1613,0,0
493,read,7938,1,100,1964,0,0
494,read,21,1,100,1623,0,0
495,read,120,1,100,1724,0,0
496,read,70,1,100,1644,0,0
497,read,19,1,100,1593,0,0
498,read,1108,1,100,2034,0,0
499,read,54844,1,100,2595,0,1
500,read,625,1,100,1704,0,0
501,read,156009,1,100,160722,1,0
502,read,417,1,100,1773,0,0
503,read,417276,1,100,162676,1,0
504,read,1,1,100,1684,0,0
505,read,131083,1,100,169860,1,0
506,read,407521,1,100,162094,1,0
507,read,294624,1,100,161133,1,0
508,read,25,1,100,1703,0,0
509,read,904,1,100,1943,0,0
510,read,5,1,100,1553,0,0
511,read,8,1,100,1513,0,0
512,read,219380,1,100,173285,1,0
513,read,88,1,100,1733,0,0
514,read,292656,1,100,164299,1,0
515,read,3043,1,100,2294,0,0
516,read,202909,1,100,15118,0,1
517,read,73,1,100,1714,0,0
518,read,150,1,100,1673,0,0
519,read,1009,1,100,1603,0,0
520,read,3121,1,100,3126,0,1
521,read,732,1,100,1964,0,0
522,read,29315,1,100,3116,0,1
523,read,17019,1,100,2355,0,0
524,read,319095,1,100,172895,1,0
525,read,21038,1,100,2204,0,0
526,read,152568,1,100,164559,1,0
527,read,1,1,100,1633,0,0
528,read,465,1,100,1713,0,0
529,read,2,1,100,1583,0,0
530,read,1,1,100,1523,0,0
531,read,190021,1,100,171924,1,0
532,read,2,1,100,1703,0,0
533,read,298984,1,100,1783,0,0
534,read,1,1,100,1523,0,0
535,read,1,1,100,1533,0,0
536,read,45,1,100,1673,0,0
537,read,207105,1,100,171182,1,0
538,read,239285,1,100,148769,1,0
539,read,130693,1,100,3026,0,1
540,read,4,1,100,1603,0,0
541,read,7287,1,100,1974,0,0
542,read,14872,1,100,1783,0,0
543,read,14,1,100,1573,0,0
544,read,13648,1,100,2825,0,1
545,read,1703,1,100,2234,0,0
546,read,1501,1,100,1773,0,0
547,read,331486,1,100,2665,0,1
548,read,88,1,100,1573,0,0
549,read,1,1,100,1532,0,0
550,read,400962,1,100,155412,1,0
551,read,37,1,100,1743,0,0
552,read,2,1,100,1563,0,0
553,read,578038,1,100,160412,1,0
554,read,25,1,100,1744,0,0
555,read,6487,1,100,2154,0,0
556,read,54785,1,100,121960,1,0
557,read,3,1,100,1683,0,0
558,read,117,1,100,1614,0,0
559,read,37,1,100,1583,0,0
560,read,172332,1,100,167966,1,0
561,read,2,1,100,1653,0,0
562,read,375242,1,100,159950,1,0
563,read,2974,1,100,2124,0,0
564,read,433,1,100,1833,0,0
565,read,672,1,100,1774,0,0
566,read,240485,1,100,170250,1,0
567,read,1,1,100,1663,0,0
568,read,44,1,100,1613,0,0
569,read,171,1,100,1663,0,0
570,read,5,1,100,1633,0,0
571,read,16760,1,100,3436,0,1
572,read,7227,1,100,1783,0,0
573,read,635,1,100,1904,0,0
574,read,8,1,100,1533,0,0
575,read,5336,1,100,2024,0,0
576,read,99,1,100,1623,0,0
577,read,1,1,100,1543,0,0
578,read,9998,1,100,1963,0,0
579,read,1,1,100,1543,0,0
580,read,1,1,100,1523,0,0
581,read,14,1,100,1543,0,0
582,read,6674,1,100,2134,0,0
583,read,39,1,100,1583,0,0
584,read,399668,1,100,168727,1,0
585,read,26,1,100,1723,0,0
586,read,20665,1,100,2094,0,0
587,read,482106,1,100,167685,1,0
588,read,32704,1,100,164118,1,0
589,read,201834,1,100,169469,1,0
590,read,32,1,100,1723,0,0
591,read,13325,1,100,160511,1,0
592,read,10,1,100,1704,0,0
593,read,145764,1,100,169369,1,0
594,read,534144,1,100,172193,1,0
595,read,282539,1,100,166503,1,0
596,read,3,1,100,1703,0,0
597,read,519911,1,100,166062,1,0
598,read,250735,1,100,178576,1,0
599,read,9,1,100,1654,0,0
600,read,370,1,100,2004,0,0
601,read,1874,1,100,1733,0,0
602,read,10599,1,100,1833,0,0
603,read,42,1,100,1573,0,0
604,read,5621,1,100,3016,0,1
605,read,348797,1,100,165180,1,0
606,read,556,1,100,1843,0,0
607,read,5,1,100,1573,0,0
608,read,9593,1,100,2044,0,0
609,read,29,1,100,1573,0,0
610,read,10,1,100,1593,0,0
611,read,98796,1,100,3056,0,1
612,read,99,1,100,1563,0,0
613,read,520,1,100,1693,0,0
614,read,108,1,100,1563,0,0
615,read,581,1,100,1703,0,0
616,read,24,1,100,1553,0,0
617,read,41968,1,100,164799,1,0
618,read,51539,1,100,2485,0,0
619,read,7,1,100,1603,0,0
620,read,7,1,100,1583,0,0
621,read,1,1,100,1573,0,0
622,read,25129,1,100,2224,0,0
623,read,4944,1,100,2144,0,0
624,read,24,1,100,1553,0,0
625,read,108,1,100,1553,0,0
626,read,2,1,100,1533,0,0
627,read,14,1,100,1523,0,0
628,read,30581,1,100,165691,1,0
629,read,2223,1,100,1793,0,0
630,read,851,1,100,1864,0,0
631,read,1484,1,100,1623,0,0
632,read,29,1,100,1573,0,0
633,read,223,1,100,1613,0,0
634,read,971,1,100,1804,0,0
635,read,2,1,100,1563,0,0
636,read,2325,1,100,1894,0,0
637,read,269,1,100,2013,0,0
638,read,360936,1,100,174308,1,0
639,read,929,1,100,1793,0,0
640,read,63,1,100,1603,0,0
641,read,114,1,100,1633,0,0
642,read,1786,1,100,1603,0,0
643,read,104035,1,100,173466,1,0
644,read,3,1,100,1664,0,0
645,read,30406,1,100,2254,0,0
646,read,11422,1,100,2084,0,0
647,read,2,1,100,1553,0,0
648,read,1,1,100,1533,0,0
649,read,128292,1,100,173737,1,0
650,read,6269,1,100,2315,0,0
651,read,7277,1,100,2043,0,0
652,read,2,1,100,1553,0,0
653,read,8534,1,100,1853,0,0
654,read,2,1,100,1543,0,0
655,read,64349,1,100,2244,0,0
656,read,148027,1,100,168426,1,0
657,read,262515,1,100,352593,2,0
658,read,107,1,100,1643,0,0
659,read,96860,1,100,175489,1,0
660,read,107374,1,100,161323,1,0
661,read,117,1,100,1693,0,0
662,read,7094,1,100,1944,0,0
663,read,5432,1,100,2164,0,0
664,read,154056,1,100,2775,0,1
665,read,164,1,100,1643,0,0
666,read,45209,1,100,2033,0,0
667,read,6370,1,100,1924,0,0
668,read,1862,1,100,1643,0,0
669,read,82594,1,100,160181,1,0
670,read,264,1,100,1734,0,0
671,read,220,1,100,1634,0,0
672,read,445,1,100,1704,0,0
673,read,459,1,100,1734,0,0
674,read,403030,1,100,164490,1,0
675,read,72,1,100,1734,0,0
676,read,171,1,100,1583,0,0
677,read,59,1,100,1573,0,0
678,read,1,1,100,1543,0,0
679,read,132345,1,100,172805,1,0
680,read,20,1,100,1673,0,0
681,read,1,1,100,1593,0,0
682,read,2,1,100,1533,0,0
683,read,40,1,100,1593,0,0
684,read,1,1,100,1543,0,0
685,read,259,1,100,1814,0,0
686,read,6,1,100,1543,0,0
687,read,1,1,100,1533,0,0
688,read,168991,1,100,170290,1,0
689,read,115453,1,100,2254,0,0
690,read,4688,1,100,2285,0,0
691,read,84,1,100,1603,0,0
692,read,39,1,100,1583,0,0
693,read,6,1,100,1543,0,0
694,read,39,1,100,1543,0,0
695,read,176462,1,100,216968,1,0
696,read,434,1,100,1743,0,0
697,read,44840,1,100,2775,0,1
698,read,244,1,100,1834,0,0
699,read,8447,1,100,1914,0,0
700,read,1,1,100,1543,0,0
701,read,5,1,100,1552,0,0
702,read,94,1,100,1583,0,0
703,read,308968,1,100,328908,2,0
704,read,235,1,100,1753,0,0
705,read,19,1,100,1613,0,0
706,read,33558,1,100,2094,0,0
707,read,227792,1,100,165421,1,0
708,read,2392,1,100,2054,0,0
709,read,8764,1,100,2073,0,0
710,read,42477,1,100,154180,1,0
711,read,33978,1,100,3026,0,1
712,read,523032,1,100,2785,0,1
713,read,7,1,100,1613,0,0
714,read,258,1,100,1613,0,0
715,read,356,1,100,1874,0,0
716,read,13,1,100,1563,0,0
717,read,6,1,100,1533,0,0
718,read,1,1,100,1523,0,0
719,read,13004,1,100,3386,0,1
720,read,233,1,100,1573,0,0
721,read,38,1,100,1573,0,0
722,read,93,1,100,1603,0,0
723,read,593,1,100,1673,0,0
724,read,40280,1,100,2144,0,0
725,read,7,1,100,1563,0,0
726,read,2,1,100,1523,0,0
727,read,3,1,100,1583,0,0
728,read,22,1,100,1563,0,0
729,read,824,1,100,1723,0,0
730,read,1,1,100,1533,0,0
731,read,1351,1,100,1743,0,0
732,read,5,1,100,1543,0,0
733,read,1373,1,100,1993,0,0
734,read,52,1,100,1583,0,0
735,read,1441,1,100,1944,0,0
736,read,4,1,100,1523,0,0
737,read,1,1,100,1523,0,0
738,read,18775,1,100,156143,1,0
739,read,211,1,100,2004,0,0
740,read,179945,1,100,158137,1,0
741,read,85657,1,100,164659,1,0
742,read,301,1,100,1733,0,0
743,read,688,1,100,1814,0,0
744,read,26,1,100,1583,0,0
745,read,406,1,100,1623,0,0
746,read,8,1,100,1563,0,0
747,read,268,1,100,1593,0,0
748,read,807,1,100,1753,0,0
749,read,8650,1,100,1983,0,0
750,read,27,1,100,1563,0,0
751,read,129,1,100,1583,0,0
752,read,49,1,100,1553,0,0
753,read,2,1,100,1542,0,0
754,read,27121,1,100,159901,1,0
755,read,10,1,100,1623,0,0
756,read,274976,1,100,173666,1,0
757,read,16071,1,100,132629,1,0
758,read,87,1,100,1743,0,0
759,read,19048,1,100,1793,0,0
760,read,1601,1,100,1914,0,0
761,read,129,1,100,1553,0,0
762,read,95,1,100,1603,0,0
763,read,122604,1,100,2725,0,1
764,read,574449,1,100,337404,2,0
765,read,26359,1,100,162736,1,0
766,read,11842,1,100,2224,0,0
767,read,757,1,100,2044,0,0
768,read,1,1,100,1533,0,0
769,read,3,1,100,1543,0,0
770,read,2723,1,100,1944,0,0
771,read,275,1,100,1984,0,0
772,read,7173,1,100,1924,0,0
773,read,5,1,100,1563,0,0
774,read,5,1,100,1563,0,0
775,read,1,1,100,1543,0,0
776,read,207293,1,100,2785,0,1
777,read,6753,1,100,120667,1,0
778,read,12,1,100,1703,0,0
779,read,35381,1,100,2314,0,0
780,read,1,1,100,1553,0,0
781,read,24058,1,100,1933,0,0
782,read,36,1,100,1733,0,0
783,read,158561,1,100,169128,1,0
784,read,81111,1,100,164870,1,0
785,read,87,1,100,1673,0,0
786,read,360977,1,100,2043,0,0
787,read,766,1,100,1904,0,0
788,read,240,1,100,1673,0,0
789,read,25,1,100,1563,0,0
790,read,6090,1,100,2304,0,0
791,read,411832,1,100,166453,1,0
792,read,2079,1,100,1984,0,0
793,read,10,1,100,1583,0,0
794,read,3,1,100,1553,0,0
795,read,61,1,100,1613,0,0
796,read,509151,1,100,2845,0,1
797,read,119996,1,100,160602,1,0
798,read,22,1,100,1673,0,0
799,read,1962,1,100,1833,0,0
800,read,118,1,100,1573,0,0
801,read,24,1,100,1573,0,0
802,read,118514,1,100,174619,1,0
803,read,9,1,100,1703,0,0
804,read,460,1,100,1663,0,0
805,read,813,1,100,1673,0,0
806,read,487,1,100,1644,0,0
807,read,4,1,100,1563,0,0
808,read,45,1,100,1593,0,0
809,read,824,1,100,1593,0,0
810,read,2875,1,100,2134,0,0
811,read,17,1,100,1553,0,0
812,read,1,1,100,1533,0,0
813,read,54,1,100,1573,0,0
814,read,521,1,100,1853,0,0
815,read,92227,1,100,158338,1,0
816,read,120534,1,100,160682,1,0
817,read,19617,1,100,2645,0,1
818,read,2,1,100,1623,0,0
819,read,3230,1,100,2094,0,0
820,read,39555,1,100,2966,0,1
821,read,431957,1,100,358113,2,0
822,read,3,1,100,1674,0,0
823,read,38881,1,100,2014,0,0
824,read,28263,1,100,156694,1,0
825,read,11,1,100,1683,0,0
826,read,4172,1,100,2104,0,0
827,read,270,1,100,1573,0,0
